X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
17791081.02,-1020675.632,1840,,,3,50507,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,0505-07=,Savo,Solomon Is-SW Pacifi,-9.13,159.82,510,Stratovolcano,Historical,D3,50507,Solomon Is.,0,,,4445,1451
15515710.63,4127249.49,1789,,,2,80401,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0804-01=,Oshima,Izu Is-Japan,34.73,139.38,758,Stratovolcano,Historical,D1,80401,Japan,0,,,4486,1259
-6809413.252,1668464.477,1902,5,8,4,160012,28000,,Y,,,,28000,4,Very Many (~1001 or more people),,,,,,,,,,,,,28000,4,Very Many (~1001 or more people),,,,,,,,,,1,4,1600-12=,Pelee,W Indies,14.82,-61.17,1397,Stratovolcano,Historical,D2,160012,Martinique,0,,1288,4193,1296
14502703.26,3604210.794,-4350,,,7,80206,,,,,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,3,Many (~101 to 1000 houses),1,,0802-06=,Kikai,Ryukyu Is,30.78,130.28,717,Caldera,Historical,D1,80206,Japan,0,,,4468,439
14568381.76,3754125.543,1923,7,1,2,80209,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0802-09=,Kirishima,Kyushu-Japan,31.93,130.87,1700,Shield volcano,Historical,D1,80209,Japan,0,,,4475,443
14568381.76,3754125.543,1900,2,16,2,80209,2,,,,,,2,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,1,,0802-09=,Kirishima,Kyushu-Japan,31.93,130.87,1700,Shield volcano,Historical,D1,80209,Japan,0,,,4474,443
14568381.76,3754125.543,1896,3,15,2,80209,1,,,,,,1,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,1,,0802-09=,Kirishima,Kyushu-Japan,31.93,130.87,1700,Shield volcano,Historical,D1,80209,Japan,0,,,4473,443
14568381.76,3754125.543,1895,10,16,2,80209,4,,,,,,4,1,Few (~1 to 50 people),,,,,,,,,,,,,4,1,Few (~1 to 50 people),,,,,,,,,,1,,0802-09=,Kirishima,Kyushu-Japan,31.93,130.87,1700,Shield volcano,Historical,D1,80209,Japan,0,,,4472,443
18682750.14,-1735342.253,1870,,,2,50703,,,,,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),,3,Many (~101 to 1000 people),,,,,,,,3,Many (~101 to 1000 houses),1,,0507-03=,Aoba,Vanuatu-SW Pacific,-15.4,167.83,1496,Shield volcano,Historical,D1,50703,Vanuatu,0,,,4448,895
18682750.14,-1735342.253,1670,,,2,50703,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,0507-03=,Aoba,Vanuatu-SW Pacific,-15.4,167.83,1496,Shield volcano,Historical,D1,50703,Vanuatu,0,,,4447,895
-3161473.539,4646035.475,1718,2,1,2,180202,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,1802-02=,Pico,Azores,38.47,-28.4,2351,Stratovolcano,Historical,D4,180202,Portugal,0,,,4342,1305
4646698.185,1770006.981,2007,9,30,,20101,7,,,,,,7,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,,,,7,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,1,4,0201-01=,"Tair, Jebel at",Red Sea,15.7,41.742,244,Stratovolcano,Historical,D3,20101,Yemen,0,,,4764,538
4355931.675,911228.5478,1900,,,,20125,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0201-25-,Tullu Moje,Africa-NE,8.158,39.13,2349,Pumice cone,Anthropology,D2,20125,Ethiopia,0,,,4965,635
-8732123.497,-163323.5388,2006,8,17,3,150208,5,,,,3,Severe (~>$5 to $24 million),5,1,Few (~1 to 50 people),13,1,Few (~1 to 50 people),,2,Some (~51 to 100 people),,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),6,1,Few (~1 to 50 people),,2,Some (~51 to 100 people),,2,Some (~51 to 100 people),,3,Many (~101 to 1000 houses),1,4,1502-08=,Tungurahua,Ecuador,-1.467,-78.442,5023,Stratovolcano,Historical,D1,150208,Ecuador,0,,,4643,639
16461369.7,-623153.6693,1857,4,17,,50106,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0501-06=,Umboi,New Guinea-NE of,-5.589,147.875,1548,Complex volcano,Holocene,U,50106,Papua New Guinea,0,6125,869,4906,662
-2257559.273,9206473.094,1973,1,27,3,170201,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1702-01=,Vestmannaeyjar,Iceland-S,63.43,-20.28,279,Submarine volcano,Historical,D1,170201,Iceland,0,,,4509,757
-8007210.973,-4782012.781,1963,5,21,2,150712,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1507-12=,Villarrica,Chile-C,-39.42,-71.93,2847,Stratovolcano,Historical,D1,150712,Chile,0,,,4506,762
18860304.73,-2216254.192,1878,1,10,3,50710,,,Y,,,,,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0507-10=,Yasur,Vanuatu-SW Pacific,-19.52,169.425,361,Stratovolcano,Historical,D1,50710,Vanuatu,0,,1086,4513,799
4758908.231,1576511.196,1679,9,21,,201021,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0201-021,Zukur,Red Sea,14.02,42.75,624,Shield volcano,Holocene,U,201021,Yemen,0,8202,,4969,825
-9748247.809,1457447.411,1951,8,3,,140401,,Y,Y,,,,,,,,,,,,,,,,,3,Severe (~>$5 to $24 million),,,,,,,,,,,2,Some (~51 to 100 houses),1,,1404-01=,Cosiguina,Nicaragua,12.98,-87.57,872,Stratovolcano,Historical,D3,140401,Nicaragua,0,3974,3383,4824,9
-8731455.58,-75365.04897,1698,,,3,150205,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,1502-05=,Cotopaxi,Ecuador,-0.677,-78.436,5911,Stratovolcano,Historical,D2,150205,Ecuador,0,,,4503,11
1670237.64,4541916.784,1169,2,11,,10106,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,3107,4846,101
1670237.64,4541916.784,1693,1,9,,10106,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,1129,,4724,101
1670237.64,4541916.784,1868,9,5,,10106,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,7967,3451,4907,101
4444987.267,1003203.482,1250,,,,20119,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0201-19=,Fentale,Africa-NE,8.975,39.93,2007,Stratovolcano,Historical,D3,20119,Ethiopia,0,,,4966,108
-8612789.003,135820.0425,1993,1,14,2,150108,9,,,,,,9,1,Few (~1 to 50 people),,,,,,,,,,,,,9,1,Few (~1 to 50 people),,,,,,,,,,1,,1501-08=,Galeras,Colombia,1.22,-77.37,4276,Complex volcano,Historical,D1,150108,Colombia,0,,,4502,134
-1929166.775,9457229.093,1629,,,2,170301,4,,,,,,4,1,Few (~1 to 50 people),,,,,,,,,,,,,4,1,Few (~1 to 50 people),,,,,,,,,,1,,1703-01=,Grimsvotn,Iceland-NE,64.42,-17.33,1725,Caldera,Historical,D1,170301,Iceland,0,,,4511,172
-2192993.969,9344687.212,1947,11,2,4,170207,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4510,203
-8122983.243,-5764338.606,1971,8,12,3,1508057,5,,,,,,5,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,1508-057,"Hudson, Cerro",Chile-S,-45.9,-72.97,1905,Stratovolcano,Historical,D1,1508057,Chile,0,,,4507,227
-8465847.275,325193.714,2007,4,18,,150105,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,1,Few (~1 to 50 houses),,2,Moderate (~$1 to $5 million),,,,,,,,,,,1,Few (~1 to 50 houses),1,4,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,,,4705,230
-8465847.275,325193.714,2008,11,20,,150105,10,,,,,,10,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,10,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,1,4,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,,,4944,230
13968369.7,309589.6812,1997,4,17,1,60702,3,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,4,0607-02=,Karangetang [Api Siau],Sangihe Is-Indonesia,2.78,125.48,1784,Stratovolcano,Historical,D1,60702,Indonesia,0,,,4744,317
13891781.9,151186.0243,1775,,,3,60610,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0606-10=,Lokon-Empung,Sulawesi-Indonesia,1.358,124.792,1580,Stratovolcano,Historical,D1,60610,Indonesia,0,,,4520,371
11735634.68,-680559.2636,416,,,,60200,,,Y,,1,Limited (<$1 million),,1,Few (~1 to 50 people),,,,,,,,,,,4,Extreme (~$25 million or more),,3,Many (~101 to 1000 people),,,,,,,,,,1,3,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,39,4562,473
14546117.86,3708304.491,1780,9,9,4,80208,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0802-08=,Sakura-jima,Kyushu-Japan,31.58,130.67,1117,Stratovolcano,Historical,D1,80208,Japan,0,,525,4523,1404
-3125851.301,4671660.358,1757,7,9,0,180203,,Y,,,,,,,,,,,,,,,,,,3,Severe (~>$5 to $24 million),1053,4,Very Many (~1001 or more people),,,,,,,,4,Very Many (~1001 or more houses),1,,1802-03=,San Jorge,Azores,38.65,-28.08,1053,Fissure vent,Historical,D2,180203,Portugal,0,1348,,4512,1414
-8719655.714,-226025.8596,1976,8,12,3,150209,2,,,,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,1,,1502-09=,Sangay,Ecuador,-2.03,-78.33,5230,Stratovolcano,Historical,D1,150209,Ecuador,0,,,4504,1429
-6921845.938,1888255.591,1997,12,26,,160005,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1600-05=,Soufriere Hills,W Indies,16.72,-62.18,915,Stratovolcano,Historical,D1,160005,Montserrat,0,,2279,4808,1511
-6921845.938,1888255.591,1999,1,20,3,160005,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1600-05=,Soufriere Hills,W Indies,16.72,-62.18,915,Stratovolcano,Historical,D1,160005,Montserrat,0,,2880,4708,1511
-6921845.938,1888255.591,2006,5,20,2,160005,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1600-05=,Soufriere Hills,W Indies,16.72,-62.18,915,Stratovolcano,Historical,D1,160005,Montserrat,0,,2877,4623,1511
-6921845.938,1888255.591,2003,7,12,3,160005,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1600-05=,Soufriere Hills,W Indies,16.72,-62.18,915,Stratovolcano,Historical,D1,160005,Montserrat,0,,2694,4542,1511
-6790488.938,1118889.975,1911,11,3,,160021,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1600-21-,Piparo,Trinidad,10,-61,140,Mud volcano,Historical,D1,160021,Trinidad ,0,,1400,4807,1546
-9429094.829,1171263.893,1988,7,6,3,1405033,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1405-033,Arenal,Costa Rica,10.463,-84.703,1657,Stratovolcano,Historical,D1,1405033,Costa Rica,0,,,4501,907
4906963.154,1761914.018,500,,,,30109,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,3,0301-09-,"Arhab, Harra of",Arabia-S,15.63,44.08,3100,Volcanic field,Historical,D6,30109,Yemen,0,,,4967,908
4906963.154,1761914.018,200,,,,30109,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,3,0301-09-,"Arhab, Harra of",Arabia-S,15.63,44.08,3100,Volcanic field,Historical,D6,30109,Yemen,0,,,4968,908
-17078636.28,8260791.494,1540,,,4,110301,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1103-01-,Augustine,Alaska-SW,59.37,-153.42,1252,Lava dome,Historical,D1,110301,United States,0,,2874,4583,928
17680874.72,7030306.017,1827,8,9,2,100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1000-10=,Avachinsky,Kamchatka,53.255,158.83,2741,Stratovolcano,Historical,D1,100010,Russia,0,,,4515,929
13969594.22,349495.3291,1919,4,3,,60703,,,Y,,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),1,4,0607-03=,Banua Wuhu,Sangihe Is-Indonesia,3.138,125.491,-5,Submarine volcano,Historical,D2,60703,Indonesia,0,,3511,4864,958
13969594.22,349495.3291,1918,7,18,3,60703,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0607-03=,Banua Wuhu,Sangihe Is-Indonesia,3.138,125.491,-5,Submarine volcano,Historical,D2,60703,Indonesia,0,,1454,4784,958
3256095.106,-169225.477,2002,1,17,1,20303,100,,,,3,Severe (~>$5 to $24 million),100,2,Some (~51 to 100 people),400,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),100,2,Some (~51 to 100 people),,3,Many (~101 to 1000 people),,,,,3,Many (~101 to 1000 houses),1,4,0203-03=,Nyiragongo,Africa-C,-1.52,29.25,3470,Stratovolcano,Historical,D1,20303,"Congo, DRC",0,,,4964,1238
-18716145.99,7061067.593,1878,8,29,2,110129,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1101-29-,Okmok,Aleutian Is,53.42,-168.13,1073,Shield volcano,Historical,D1,110129,United States,0,6198,1109,4522,1244
10723295.23,547695.8393,1837,9,,,60103,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0601-03=,Peuet Sague,Sumatra,4.914,96.329,2801,Complex volcano,Historical,D1,60103,Indonesia,0,6050,706,4905,1304
16488754.3,-615436.3881,1972,10,9,1,50107,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0501-07=,Ritter Island,New Guinea-NE of,-5.52,148.121,140,Stratovolcano,Historical,D1,50107,Papua New Guinea,0,,2054,4704,1378
16488754.3,-615436.3881,1974,10,17,1,50107,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0501-07=,Ritter Island,New Guinea-NE of,-5.52,148.121,140,Stratovolcano,Historical,D1,50107,Papua New Guinea,0,,2069,4683,1378
-19536570.63,6832737.428,2008,8,8,3,110113,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1101-13-,Kasatochi,Aleutian Is,52.18,-175.5,314,Stratovolcano,Historical,D1,110113,United States,0,,3587,4924,325
1693503.413,4691492.542,1954,2,,,10104,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0101-04=,Stromboli,Italy,38.789,15.213,926,Stratovolcano,Historical,D1,10104,Italy,0,,3395,4844,515
1693503.413,4691492.542,1916,7,3,3,10104,,,Y,,,,,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,0101-04=,Stromboli,Italy,38.789,15.213,926,Stratovolcano,Historical,D1,10104,Italy,0,,3147,4743,515
1693503.413,4691492.542,2002,12,30,,10104,,,Y,,1,Limited (<$1 million),,,,,1,Few (~1 to 50 people),,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),,,,,1,Few (~1 to 50 people),,,,,1,Few (~1 to 50 houses),1,4,0101-04=,Stromboli,Italy,38.789,15.213,926,Stratovolcano,Historical,D1,10104,Italy,0,,2923,4703,515
1605894.974,4985974.949,1690,2,3,,10102,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-02=,Vesuvius,Italy,40.821,14.426,1281,Complex volcano,Historical,D2,10102,Italy,0,,3138,4847,758
1605894.974,4985974.949,1714,6,30,,10102,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-02=,Vesuvius,Italy,40.821,14.426,1281,Complex volcano,Historical,D2,10102,Italy,0,,3150,4849,758
16185853.96,2233978.6,1819,,,,80415,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0804-15=,Asuncion,Mariana Is-C Pacific,19.67,145.4,857,Stratovolcano,Historical,D2,80415,United States,0,,623,4582,919
-6809413.252,1668464.477,1902,5,20,,160012,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1600-12=,Pelee,W Indies,14.82,-61.17,1397,Stratovolcano,Historical,D2,160012,Martinique,0,,2433,4805,1296
-6809413.252,1668464.477,1902,5,5,,160012,23,,Y,,,,23,1,Few (~1 to 50 people),,,,,,,,,,,,,23,1,Few (~1 to 50 people),,,,,,,,,,1,4,1600-12=,Pelee,W Indies,14.82,-61.17,1397,Stratovolcano,Historical,D2,160012,Martinique,0,,2881,4707,1296
-6809413.252,1668464.477,1902,8,30,4,160012,1500,,Y,,,,1500,3,Many (~101 to 1000 people),,,,,,,,,,,,,1500,3,Many (~101 to 1000 people),,,,,,,,,,1,,1600-12=,Pelee,W Indies,14.82,-61.17,1397,Stratovolcano,Historical,D2,160012,Martinique,0,,1291,4508,1296
13757975.87,-954208.1747,1979,7,18,,60425,,,Y,,,,,,,,,,,,,,,,,3,Severe (~>$5 to $24 million),1239,4,Very Many (~1001 or more people),32,1,Few (~1 to 50 people),,,,,3,Many (~101 to 1000 houses),1,0,0604-25=,Iliwerung,Lesser Sunda Is,-8.54,123.59,1018,Complex volcano,Historical,D1,60425,Indonesia,0,,2115,4603,249
-7984835.755,-4677648.752,1937,2,9,2,150711,3,,,,1,Limited (<$1 million),3,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),3,1,Few (~1 to 50 people),,,,,,,,,,1,,1507-11=,Llaima,Chile-C,-38.692,-71.729,3125,Stratovolcano,Historical,D1,150711,Chile,0,,,4505,367
-17607403.86,7735631.163,-1645,,,6,110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1102-09-,Aniakchak,Alaska Peninsula,56.88,-158.17,1341,Caldera,Historical,D2,110209,United States,0,,,4645,885
-8086915.728,-5286587.19,2008,5,2,,1508041,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,4,1508-041,Chaiten,Chile-S,-42.833,-72.646,962,Caldera,Holocene,D1,1508041,Chile,0,,,4884,1062
2827069.788,4356354.493,1050,,,,10204,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,3102,4845,1444
2827069.788,4356354.493,1707,5,,,10204,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,3148,4848,1444
2827069.788,4356354.493,46,,,3,10204,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0102-04=,Santorini,Greece,36.404,25.396,329,Shield volcano,Historical,D2,10204,Greece,0,,21,4904,1444
-19205395.15,-1529739.521,1907,10,6,,40404,,,Y,,3,Severe (~>$5 to $24 million),,,,,,,,,,,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),,,,,,,,,,,3,Many (~101 to 1000 houses),1,,0404-04=,Savai'i,Samoa-SW Pacific,-13.612,-172.525,1858,Shield volcano,Historical,D2,40404,Samoa,0,,1363,4984,1450
13820092.14,-950831.2796,1987,12,1,,60427,,Y,,,,,,,,,,,,,,,,,5,3,Severe (~>$5 to $24 million),125,3,Many (~101 to 1000 people),,3,Many (~101 to 1000 people),,,,237,3,Many (~101 to 1000 houses),1,2,0604-27=,Sirung,Lesser Sunda Is,-8.51,124.148,862,Complex volcano,Historical,D1,60427,Indonesia,0,5150,,4663,1493
-19805963.8,-3410056.074,2006,3,17,,40203,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0402-03=,Raoul Island,Kermadec Is,-29.27,-177.92,516,Stratovolcano,Historical,D1,40203,New Zealand,0,,,4521,1360
15568030.79,3776444.351,1952,9,26,2,804061,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0804-061,Myojun Knoll,Izu Is-Japan,32.1,139.85,360,Submarine volcano,Holocene,Unknown,804061,Japan,0,,1827,4853,1565
15568030.79,3776444.351,1952,9,24,2,804061,31,,Y,,1,Limited (<$1 million),31,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),31,1,Few (~1 to 50 people),,,,,,,,,,1,4,0804-061,Myojun Knoll,Izu Is-Japan,32.1,139.85,360,Submarine volcano,Holocene,Unknown,804061,Japan,0,,1826,4852,1565
15568030.79,3776444.351,1952,9,23,2,804061,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0804-061,Myojun Knoll,Izu Is-Japan,32.1,139.85,360,Submarine volcano,Holocene,Unknown,804061,Japan,0,,1825,4851,1565
15568030.79,3776444.351,1952,9,16,2,804061,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0804-061,Myojun Knoll,Izu Is-Japan,32.1,139.85,360,Submarine volcano,Holocene,Unknown,804061,Japan,0,,1824,4850,1565
15568030.79,3776444.351,1953,3,11,2,804061,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0804-061,Myojun Knoll,Izu Is-Japan,32.1,139.85,360,Submarine volcano,Holocene,Unknown,804061,Japan,0,,1833,4518,1565
13468879.15,1574446.004,-3580,,,6,70307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0703-07=,Taal,Luzon-Philippines,14.002,120.993,400,Stratovolcano,Historical,D1,70307,Philippines,0,,,5236,532
19592230.38,-4695920.816,-1460,,,6,40107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0401-07=,Taupo,New Zealand,-38.82,176,760,Caldera,Radiocarbon,D6,40107,New Zealand,0,,,5231,563
-17742100.44,7592332.55,-1750,,,6,110207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1102-07-,Veniaminof,Alaska Peninsula,56.17,-159.38,2507,Stratovolcano,Historical,D1,110207,United States,0,,,5232,754
-18328754.16,7269259.713,1820,3,1,2,110134,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1101-34-,Westdahl,Aleutian Is,54.52,-164.65,1654,Stratovolcano,Historical,D1,110134,United States,0,6650,631,5044,783
18742862.66,-1883606.734,1901,8,9,,50706,,Y,Y,,,,,,,,,,,,,,,,,2,Moderate (~$1 to $5 million),,1,Few (~1 to 50 people),,,,,,,,,,1,2,0507-06=,Epi,Vanuatu-SW Pacific,-16.68,168.37,833,Stratovolcano,Historical,D1,50706,Vanuatu,0,2595,1280,5064,89
1670237.64,4541916.784,2002,8,28,3,10106,,Y,,,2,Moderate (~$1 to $5 million),,,,32,1,Few (~1 to 50 people),,,,,2,Some (~51 to 100 houses),,2,Moderate (~$1 to $5 million),,,,32,1,Few (~1 to 50 people),,,,,2,Some (~51 to 100 houses),1,4,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,5659,,5487,101
1670237.64,4541916.784,2001,7,26,2,10106,,,,,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),1,4,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,5486,101
1670237.64,4541916.784,2001,5,14,3,10106,1,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),,,,,,,,,,1,4,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,5485,101
1670237.64,4541916.784,1981,3,17,2,10106,,,,10,3,Severe (~>$5 to $24 million),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,5489,101
